Date,EDP.LS,FRVIA.PA,ISP.MI,LHA.DE,QTS.F,TIT.MI
2021-05-28,4.7779998779296875,45.11000061035156,2.4089999198913574,10.685999870300293,195.10000610351562,0.43970000743865967
2021-05-31,4.704999923706055,44.22999954223633,2.4165000915527344,10.678000450134277,194.5500030517578,0.43860000371932983
2021-06-01,4.656000137329102,46.70000076293945,2.445499897003174,10.890000343322754,193.4499969482422,0.4399999976158142
2021-06-02,4.53000020980835,47.209999084472656,2.4725000858306885,11.178000450134277,193.60000610351562,0.4429999887943268
2021-06-03,4.486999988555908,47.09000015258789,2.4760000705718994,10.784000396728516,191.9499969482422,0.444599986076355
2021-06-04,4.479000091552734,46.709999084472656,2.4804999828338623,10.727999687194824,191.8000030517578,0.4465000033378601
2021-06-07,4.5279998779296875,46.54999923706055,2.4855000972747803,10.817999839782715,191.10000610351562,0.453900009393692
2021-06-08,4.539999961853027,45.13999938964844,2.4600000381469727,10.586000442504883,192.0,0.4577000141143799
2021-06-09,4.5269999504089355,44.61000061035156,2.4535000324249268,10.892000198364258,195.0,0.45399999618530273
2021-06-10,4.48799991607666,45.43000030517578,2.438999891281128,10.633999824523926,199.75,0.4528999924659729
2021-06-11,4.519000053405762,46.47999954223633,2.424999952316284,10.760000228881836,200.10000610351562,0.4514999985694885
2021-06-14,4.598999977111816,45.5,2.450000047683716,10.680000305175781,200.3000030517578,0.44999998807907104
2021-06-15,4.60099983215332,45.459999084472656,2.4509999752044678,10.336000442504883,202.3000030517578,0.44600000977516174
2021-06-16,4.763000011444092,44.7400016784668,2.4149999618530273,10.434000015258789,203.1999969482422,0.4449000060558319
2021-06-17,4.675000190734863,43.91999816894531,2.4165000915527344,10.42199993133545,205.1999969482422,0.4449000060558319
2021-06-18,4.567999839782715,43.06999969482422,2.3440001010894775,10.331999778747559,204.5,0.43639999628067017
2021-06-21,4.585000038146973,43.619998931884766,2.366499900817871,10.234000205993652,203.89999389648438,0.4359000027179718
2021-06-22,4.568999767303467,43.68000030517578,2.3420000076293945,10.116000175476074,203.89999389648438,0.4300000071525574
2021-06-23,4.482999801635742,43.15999984741211,2.315999984741211,9.805000305175781,202.3000030517578,0.4255000054836273
2021-06-24,4.552999973297119,43.5,2.364000082015991,9.843000411987305,202.0,0.4212000072002411
2021-06-25,4.497000217437744,43.40999984741211,2.385499954223633,9.854000091552734,203.8000030517578,0.42160001397132874
